"","arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude"
"354",199111842,"2019-06-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","Q",108,0,"25-44","M","WHITE HISPANIC",1006154,209385,40.7413711720001,-73.9209566449999
"355",199126314,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",52,0,"25-44","M","BLACK HISPANIC",1010620,252255,40.8590253570001,-73.9046718819999
"356",199125280,"2019-06-30T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",47,0,"25-44","M","BLACK",1022111,262156,40.886158735,-73.863075145
"357",199122430,"2019-06-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL1220B01","M","Q",113,3,"25-44","M","WHITE HISPANIC",1046315,187088,40.679980738,-73.7762339069999
"358",199113730,"2019-06-30T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1703000","F","K",90,0,"25-44","F","BLACK",1001274,195793,40.704075161,-73.938601437
"359",199113729,"2019-06-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","B",40,0,"25-44","F","WHITE HISPANIC",1006850,236940,40.817000593,-73.918352316
"360",199112376,"2019-06-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q",101,0,"25-44","M","BLACK HISPANIC",1052687,159633,40.6045759780001,-73.7535390789999
"361",199112369,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",24,0,"25-44","M","WHITE",993369,229307,40.7960743130001,-73.9670667459999
"362",199110213,"2019-06-30T00:00:00.000",568,"MARIJUANA, POSSESSION 1, 2 & 3",117,"DANGEROUS DRUGS","PL 2213000","F","Q",113,3,"25-44","F","BLACK",1046315,187088,40.679980738,-73.7762339069999
"363",199129646,"2019-06-30T00:00:00.000",490,"STOLEN PROPERTY 3,POSSESSION",232,"POSSESSION OF STOLEN PROPERTY 5","PL 1654000","M","K",67,0,"25-44","M","BLACK",1007162,179762,40.66006044,-73.9174198589999
"364",199126328,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",13,0,"25-44","M","WHITE HISPANIC",984407,208477,40.7389060590001,-73.9994349039999
"365",199130677,"2019-06-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","M",19,0,"25-44","F","WHITE HISPANIC",994518,222238,40.7766705340001,-73.9629277559999
"366",199109938,"2019-06-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","M",10,0,"45-64","M","BLACK",981999,211118,40.746154661,-74.008125198
"367",199127229,"2019-06-30T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","S",123,0,"45-64","M","WHITE",934657,128901,40.520348217,-74.178375702
"368",199129642,"2019-06-30T00:00:00.000",269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450502","F","K",73,0,"25-44","M","WHITE HISPANIC",1008341,188134,40.683036568,-73.9131404789999
"369",199129652,"2019-06-30T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","S",120,0,"45-64","M","BLACK HISPANIC",950766,170377,40.634266988,-74.120640995
"370",199130668,"2019-06-30T00:00:00.000",792,"WEAPONS POSSESSION 1 & 2",118,"DANGEROUS WEAPONS","PL 265031B","F","K",83,0,"25-44","M","WHITE HISPANIC",1005754,191647,40.692685608,-73.922456784
"371",199107294,"2019-06-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","B",46,0,"25-44","M","BLACK",1006472,248201,40.847909751,-73.9196806479999
"372",199130669,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",71,0,"18-24","F","BLACK",999349,180852,40.663069018,-73.9455777589999
"373",199130918,"2019-06-30T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","B",42,0,"45-64","M","BLACK HISPANIC",1015765,243440,40.834813927,-73.8861137609999
"374",199125293,"2019-06-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL05110A2","M","M",14,0,"45-64","M","WHITE",986301,214682,40.7559369910001,-73.992598403
"375",199130924,"2019-06-30T00:00:00.000",652,"RIOT 2/INCITING",361,"OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV","PL 2400800","M","M",6,0,"18-24","M","BLACK",981816,205918,40.731881899,-74.008783754
"376",199107304,"2019-06-30T00:00:00.000",802,"ALCOHOLIC BEVERAGE CONTROL LAW",346,"ALCOHOLIC BEVERAGE CONTROL LAW","ABC0064B00","M","K",67,0,"45-64","M","BLACK",1002837,175718,40.6489706790001,-73.933019569
"377",199109936,"2019-06-30T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K",68,0,"25-44","M","WHITE",976693,165278,40.62033137,-74.0272228749999
"378",199110212,"2019-06-30T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","Q",115,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1015440,214882,40.75643117,-73.887420863
"379",199130925,"2019-06-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","M",6,0,"25-44","M","BLACK",982746,206647,40.733883033,-74.0054283109999
"380",199131484,"2019-06-30T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601501","F","B",43,0,"18-24","M","BLACK HISPANIC",1018373,241782,40.8302535060001,-73.876697517
"381",199131500,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",34,0,"45-64","M","WHITE HISPANIC",1002162,249364,40.851111636,-73.9352559119999
"382",199126313,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",44,97,"18-24","F","WHITE HISPANIC",1004237,238590,40.821535676,-73.927787627
"383",199129644,"2019-06-30T00:00:00.000",802,"ALCOHOLIC BEVERAGE CONTROL LAW",346,"ALCOHOLIC BEVERAGE CONTROL LAW","ABC0100001","M","K",60,0,"25-44","M","BLACK",990784,149362,40.576645978,-73.9764803959999
"384",199120809,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",101,0,"25-44","M","BLACK",1052109,161025,40.608401164,-73.7556066339999
"385",199113731,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",63,0,"45-64","M","BLACK",1006372,168730,40.629781993,-73.920303425
"386",199125292,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",14,0,"25-44","M","BLACK",987220,212676,40.7504307680001,-73.989282176
"387",199125285,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",84,0,"<18","M","BLACK",988175,190975,40.690866375,-73.9858480569999
"388",199125281,"2019-06-30T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",47,0,"45-64","M","BLACK",1026486,262591,40.8873328180001,-73.847250013
"389",199123978,"2019-06-30T00:00:00.000",849,"NY STATE LAWS,UNCLASSIFIED VIO",677,"OTHER STATE LAWS","LOC00000V0","V","Q",114,2,"18-24","M","BLACK",1002494,216454,40.760782095,-73.934145278
"390",199122426,"2019-06-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL05110A4","M","Q",104,0,"25-44","M","WHITE HISPANIC",1012712,192176,40.694117949,-73.89736362
"391",199107310,"2019-06-30T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601001","F","M",34,0,"25-44","M","BLACK",1002443,248462,40.8486353380001,-73.9342426439999
"392",199107308,"2019-06-30T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","M",6,0,"45-64","M","BLACK",982680,206254,40.732804333,-74.0056663669999
"393",199117245,"2019-06-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",48,0,"25-44","M","WHITE",1015113,246509,40.843239737,-73.8884558089999
"394",199122421,"2019-06-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",9,0,"45-64","M","BLACK",990011,205195,40.7298959010001,-73.979215352
"395",199131489,"2019-06-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","K",78,0,"<18","M","BLACK",988709,187224,40.680570483,-73.9839249569999
"396",199107010,"2019-06-30T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","M",33,0,"45-64","F","WHITE HISPANIC",1000514,244082,40.8366172840001,-73.941225657
"397",199113732,"2019-06-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","K",72,0,"<18","M","WHITE HISPANIC",984058,178998,40.6579930660001,-74.000693446
"398",199106418,"2019-06-29T00:00:00.000",848,"NY STATE LAWS,UNCLASSIFIED MIS",364,"OTHER STATE LAWS (NON PENAL LA","LOC00000MA","M","B",40,0,"25-44","F","BLACK",1009347,237072,40.817356155,-73.909330682
"399",199107290,"2019-06-29T00:00:00.000",792,"WEAPONS POSSESSION 1 & 2",118,"DANGEROUS WEAPONS","PL 265031B","F","B",44,0,"18-24","F","WHITE",1007839,246906,40.8443518110001,-73.914744223
"400",199107000,"2019-06-29T00:00:00.000",792,"WEAPONS POSSESSION 1 & 2",118,"DANGEROUS WEAPONS","PL 265031B","F","B",44,0,"25-44","M","BLACK",1007839,246906,40.8443518110001,-73.914744223
"401",199106795,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","B",52,0,"25-44","M","BLACK",1011612,253618,40.8627633610001,-73.901080165
"402",199099650,"2019-06-29T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","K",76,0,"25-44","M","BLACK",982405,184397,40.672811935,-74.0066526369999
"403",199099652,"2019-06-29T00:00:00.000",269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450502","F","K",75,2,"<18","M","BLACK",1020214,183053,40.669050105,-73.870359116
"404",199104950,"2019-06-29T00:00:00.000",793,"WEAPONS POSSESSION 3",118,"DANGEROUS WEAPONS","PL 2650201","F","K",77,0,"45-64","M","BLACK HISPANIC",996216,184738,40.6737400100001,-73.956863621
"405",199099649,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",42,0,"45-64","M","BLACK",1011245,243801,40.8358197390001,-73.9024464949999
"406",199093893,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",110,0,"25-44","M","WHITE",1020237,210724,40.745000297,-73.8701283239999
"407",199092425,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S",122,0,"45-64","M","WHITE",952263,143978,40.561812655,-74.1151224559999
"408",199103824,"2019-06-29T00:00:00.000",969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,"OTHER TRAFFIC INFRACTION","VTL051101A","M","Q",100,0,"45-64","M","WHITE",1035047,153097,40.5867546800001,-73.817114985
"409",199104936,"2019-06-29T00:00:00.000",105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","B",43,0,"25-44","M","BLACK HISPANIC",1017606,241641,40.8298694310001,-73.87946978
"410",199104939,"2019-06-29T00:00:00.000",117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","B",50,0,"<18","M","BLACK HISPANIC",1011535,259796,40.879720311,-73.901333385
"411",199106438,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",109,0,"45-64","M","WHITE",1031631,216161,40.7598697550001,-73.8289704119999
"412",199106621,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL0511A03","M","M",17,4,"25-44","M","WHITE HISPANIC",991195,211094,40.7460863480001,-73.9749373079999
"413",199106618,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","K",60,0,"25-44","M","BLACK",990784,149362,40.576645978,-73.9764803959999
"414",199102528,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",62,0,"65+","M","WHITE",983155,163979,40.6167690400001,-74.003945583
"415",199085536,"2019-06-29T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","Q",115,97,"18-24","M","WHITE HISPANIC",1018623,214936,40.756567585,-73.875931534
"416",199093891,"2019-06-29T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV","PL 2403002","M","Q",100,0,"25-44","M","WHITE",1035354,152907,40.586231405,-73.816011121
"417",199093887,"2019-06-29T00:00:00.000",NA,"",NA,"","","","K",60,0,"25-44","M","WHITE",990824,149705,40.577587416,-73.9763360709999
"418",199093883,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",47,0,"45-64","M","BLACK",1026971,260898,40.8826837350001,-73.845506757
"419",199092423,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",114,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1001500,218771,40.7671436570001,-73.937727417
"420",199092420,"2019-06-29T00:00:00.000",505,"CONTROLLED SUBSTANCE, POSSESSION 4",117,"DANGEROUS DRUGS","PL 2200904","F","M",23,0,"25-44","M","BLACK",998972,225130,40.784602013,-73.946839787
"421",199092410,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",45,0,"45-64","M","WHITE HISPANIC",1030892,255600,40.868122531,-73.8313639099999
"422",199089618,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",46,0,"65+","F","WHITE HISPANIC",1011751,250275,40.853587401,-73.9005913559999
"423",199086700,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q",108,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1012333,209177,40.7407828020001,-73.8986594199999
"424",199086689,"2019-06-29T00:00:00.000",681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","B",46,0,"25-44","M","BLACK HISPANIC",1011881,250411,40.853960274,-73.900120875
"425",199084132,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","K",75,0,"45-64","M","BLACK",1012669,181001,40.663445257,-73.897565807
"426",199102534,"2019-06-29T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1702500","F","K",70,0,"18-24","M","BLACK",995585,176873,40.652153153,-73.959151617
"427",199081331,"2019-06-29T00:00:00.000",269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450502","F","Q",103,0,"25-44","F","BLACK",1039349,191209,40.691338014,-73.801315151
"428",199081319,"2019-06-29T00:00:00.000",105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","K",67,0,"45-64","M","BLACK",1007082,178668,40.657057857,-73.917711907
"429",199081314,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",44,0,"25-44","M","WHITE HISPANIC",1006654,241444,40.829363293,-73.9190453849999
"430",199081056,"2019-06-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 16515M9","M","M",14,0,"25-44","M","WHITE",986650,212527,40.7500219730001,-73.991339463
"431",199081055,"2019-06-29T00:00:00.000",175,"SEXUAL ABUSE 3,2",233,"SEX CRIMES","PL 13052A1","M","M",14,0,"25-44","F","WHITE HISPANIC",985679,213954,40.753938938,-73.994843655
"432",199081053,"2019-06-29T00:00:00.000",681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","M",25,0,"18-24","M","BLACK",1000555,230994,40.800694331,-73.941109286
"433",199077527,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",105,0,"25-44","M","BLACK",1056036,179966,40.660359027,-73.741262099
"434",199077520,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL1192U2C","M","M",34,0,"18-24","M","BLACK",1003356,255729,40.868579143,-73.930921883
"435",199077498,"2019-06-29T00:00:00.000",475,"",NA,"","PL 1651601","M","B",40,1,"45-64","M","WHITE HISPANIC",1007034,236608,40.8160888740001,-73.917688689
"436",199095702,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","K",81,0,"25-44","F","ASIAN / PACIFIC ISLANDER",1006813,186282,40.677957276,-73.9186559349999
"437",199097649,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",24,0,"25-44","F","BLACK",993575,228739,40.794515091,-73.966323533
"438",199099662,"2019-06-29T00:00:00.000",106,"ASSAULT 2,1,PEACE OFFICER",106,"FELONY ASSAULT","PL 1200800","F","M",10,0,"18-24","F","BLACK",984657,213194,40.7518530360001,-73.9985324799999
"439",199101233,"2019-06-29T00:00:00.000",419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553005","F","K",88,0,"18-24","M","BLACK",993110,188552,40.6842122310001,-73.9680558379999
"440",199103799,"2019-06-29T00:00:00.000",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,"DANGEROUS DRUGS","PL 2205003","M","K",69,0,"18-24","M","BLACK",1013539,169616,40.6321930780001,-73.894479347
"441",199103812,"2019-06-29T00:00:00.000",441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","M",32,0,"18-24","M","BLACK",1000534,235772,40.8138086600001,-73.941173546
"442",199103820,"2019-06-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1600500","F","Q",102,0,"18-24","M","BLACK",1032723,195444,40.703000853,-73.825177877
"443",199104942,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","B",41,0,"25-44","M","BLACK HISPANIC",1015503,235565,40.813200231,-73.887097244
"444",199104963,"2019-06-29T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","Q",110,0,"25-44","M","WHITE",1027350,214375,40.754989552,-73.8444349379999
"445",199103816,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","Q",109,0,"65+","F","ASIAN / PACIFIC ISLANDER",1034523,212934,40.750996507,-73.818555326
"446",199103814,"2019-06-29T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","M",26,0,"25-44","F","BLACK",996343,236150,40.8148528940001,-73.956313353
"447",199103798,"2019-06-29T00:00:00.000",969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,"OTHER TRAFFIC INFRACTION","VTL051101A","M","K",63,0,"25-44","M","BLACK",1005663,161585,40.6101722010001,-73.92288037
"448",199102551,"2019-06-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601001","F","Q",115,0,"18-24","M","WHITE HISPANIC",1020446,213950,40.7538539930001,-73.8693567029999
"449",199102540,"2019-06-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1600500","F","M",6,0,"25-44","M","BLACK",982746,206647,40.733883033,-74.0054283109999
"450",199106620,"2019-06-29T00:00:00.000",879,"ADM.CODE,UNCLASSIFIED VIOLATION",675,"ADMINISTRATIVE CODE","AC 010125B","V","K",60,2,"25-44","M","BLACK",988555,155258,40.5928306920001,-73.9845005779999
"451",199089628,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",105,0,"45-64","M","WHITE HISPANIC",1057635,177816,40.6544446670001,-73.7355222319999
"452",199106439,"2019-06-29T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",100,0,"25-44","M","BLACK",1036549,153377,40.587514489,-73.8117051249999
"453",199106420,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","B",40,2,"25-44","M","BLACK",1010503,236634,40.816150608,-73.9051559869999
"454",199104958,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","M",23,0,"18-24","M","BLACK",1000531,229408,40.796341237,-73.9411998159999
"455",199104932,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",45,0,"18-24","F","BLACK HISPANIC",1033597,255731,40.868467378,-73.821582846
"456",199103806,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",34,0,"25-44","M","WHITE HISPANIC",1006293,254234,40.864468978,-73.920307802
"457",199103786,"2019-06-29T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",41,0,"25-44","M","WHITE HISPANIC",1012024,237448,40.818380158,-73.8996576339999
"458",199102520,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",46,0,"25-44","M","BLACK HISPANIC",1005357,247708,40.846559347,-73.9237123349999
"459",199090941,"2019-06-29T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","M",26,0,"45-64","M","BLACK HISPANIC",996343,236150,40.8148528940001,-73.956313353
"460",199104966,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",108,0,"25-44","F","WHITE HISPANIC",1004103,207990,40.7375470860001,-73.9283621869999
"461",199089620,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",70,0,"25-44","M","WHITE HISPANIC",994617,174111,40.644573247,-73.9626444039999
"462",199103797,"2019-06-29T00:00:00.000",259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450001","M","K",83,2,"25-44","M","BLACK",1002989,195120,40.702224469,-73.932417867
"463",199085538,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 120002H","F","Q",110,0,"18-24","F","WHITE HISPANIC",1016409,211680,40.7476390240001,-73.883938566
"464",199086690,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B",44,0,"25-44","F","WHITE HISPANIC",1005929,242165,40.83134404,-73.921662816
